player_id,handle,league,recent_match_result,latest_news,nationality,past_teams,current_region,previous_regions,clutch_factor,role_versatility,roles,acs,kd_ratio,assist_score,map_awareness,team_survival_trade_efficiency,adr,agent_specialization
108490214919915369,AninhaTrist,game-changers,,,,,BR,"[""BR""]",0.0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,{}
108550500772029300,cuppycake1,game-changers,,,,,,,0.0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,{}
109030080591889737,ENFP,game-changers,,,,,JP,"[""KR"", ""INTL"", ""JP""]",0.0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,{}
110169352899665528,keenc,game-changers,"[{""date"": ""2023/10/082:00 pm"", ""title"": ""GC '23 Series III: NAGF"", ""url"": ""https://www.vlr.gg/277008/version1-vs-evil-geniuses-gc-game-changers-2023-series-iii-north-america-gf""}, {""date"": ""2023/10/072:00 pm"", ""title"": ""GC '23 Series III: NALBF"", ""url"": ""https://www.vlr.gg/277014/shopify-rebellion-gc-vs-evil-geniuses-gc-game-changers-2023-series-iii-north-america-lbf""}, {""date"": ""2023/10/065:45 pm"", ""title"": ""GC '23 Series III: NALR3"", ""url"": ""https://www.vlr.gg/277013/complexity-gx3-vs-evil-geniuses-gc-game-changers-2023-series-iii-north-america-lr3""}, {""date"": ""2023/10/056:30 pm"", ""title"": ""GC '23 Series III: NALR2"", ""url"": ""https://www.vlr.gg/277012/wingman-patrol-vs-evil-geniuses-gc-game-changers-2023-series-iii-north-america-lr2""}, {""date"": ""2023/10/045:35 pm"", ""title"": ""GC '23 Series III: NALR1"", ""url"": ""https://www.vlr.gg/277010/disguised-gc-vs-evil-geniuses-gc-game-changers-2023-series-iii-north-america-lr1""}]","[{""title"": ""NRG Esports, B8 Esports, X10 Esports - News Almost Missed April 08"", ""time"": ""2023/04/09"", ""url"": ""https://www.vlr.gg/195217/nrg-esports-b8-esports-x10-esports-news-almost-missed-april-08""}, {""title"": ""TENSTAR Nova, FULL SENSE, Soniqs - News Almost Missed Oct 1"", ""time"": ""2022/10/01"", ""url"": ""https://www.vlr.gg/145454/tenstar-nova-full-sense-soniqs-news-almost-missed-oct-1""}]",CANADA,"[{""team_name"": ""Evil Geniuses GC"", ""period"": ""April 2023 \u2013 October 2023""}, {""team_name"": ""Team PROD"", ""period"": """"}, {""team_name"": ""Complexity GX3"", ""period"": ""Inactive from January 2023""}, {""team_name"": ""Moon Raccoons Black"", ""period"": """"}, {""team_name"": ""CLB"", ""period"": ""left in January 2022""}]",,"[""NA""]",0.0,3,"[""Duelist"", ""Initiator"", ""Sentinel""]",403.0,2.31,0.665,0.24,0.89,251.3,"{""jett"": 1226, ""chamber"": 1054, ""raze"": 512, ""killjoy"": 235, ""sova"": 88, ""kayo"": 73, ""breach"": 55, ""reyna"": 42, ""cypher"": 36, ""sage"": 21, ""skye"": 18}"
108490307883176100,lissA,game-changers,"[{""date"": ""2024/10/111:00 pm"", ""title"": ""GC 24 BR: Series 3LR3"", ""url"": ""https://www.vlr.gg/407941/loud-gc-vs-tbs-gc-game-changers-2024-brazil-series-3-lr3""}, {""date"": ""2024/09/293:25 pm"", ""title"": ""GC 24 BR: Series 3LR2"", ""url"": ""https://www.vlr.gg/407940/tbs-gc-vs-quackers-game-changers-2024-brazil-series-3-lr2""}, {""date"": ""2024/09/281:00 pm"", ""title"": ""GC 24 BR: Series 3UBSF"", ""url"": ""https://www.vlr.gg/407933/mibr-gc-vs-tbs-gc-game-changers-2024-brazil-series-3-ubsf""}, {""date"": ""2024/09/252:30 pm"", ""title"": ""GC 24 BR: Series 3UBQF"", ""url"": ""https://www.vlr.gg/407930/tbs-gc-vs-revoada-game-changers-2024-brazil-series-3-ubqf""}, {""date"": ""2024/09/172:00 pm"", ""title"": ""GC 24 BR: Series 3Open Qualifier 2 \u22c5GF"", ""url"": ""https://www.vlr.gg/405310/team-liquid-brazil-vs-tbs-gc-game-changers-2024-brazil-series-3-gf""}]","[{""title"": ""LOUD announces Game Changers roster"", ""time"": ""2023/03/09"", ""url"": ""https://www.vlr.gg/184378/loud-announces-game-changers-roster""}, {""title"": ""TSM, Ninjas In Pyjamas, Guild Esports - News Almost Missed Nov. 19"", ""time"": ""2022/11/19"", ""url"": ""https://www.vlr.gg/157009/tsm-ninjas-in-pyjamas-guild-esports-news-almost-missed-nov-19""}]",BRAZIL,"[{""team_name"": ""poucas palavras"", ""period"": """"}, {""team_name"": ""LOUD GC"", ""period"": ""March 2023 \u2013 May 2024""}, {""team_name"": ""jelly e amigas"", ""period"": ""left in March 2023""}, {""team_name"": ""lancheira da nina"", ""period"": ""left in December 2022""}, {""team_name"": ""Gamelanders Purple"", ""period"": ""Inactive from November 2022""}, {""team_name"": ""boa sorte"", ""period"": ""left in January 2022""}, {""team_name"": ""Arcade"", ""period"": """"}, {""team_name"": ""RDW Esports Fem"", ""period"": """"}]",BR,"[""BR""]",0.0,4,"[""Duelist"", ""Initiator"", ""Sentinel"", ""Controller""]",269.3,1.3,0.615,0.25,0.78,171.5,"{""viper"": 1817, ""killjoy"": 1306, ""cypher"": 814, ""omen"": 821, ""chamber"": 810, ""jett"": 559, ""astra"": 494, ""brimstone"": 335, ""sage"": 151, ""reyna"": 50, ""breach"": 48}"
108490214919915369,aninha,game-changers,"[{""date"": ""2023/09/261:15 pm"", ""title"": ""GC '23 BR: Series 2LR1"", ""url"": ""https://www.vlr.gg/273491/cleiteam-vs-oddik-bright-game-changers-2023-brazil-series-2-lr1""}, {""date"": ""2023/09/243:00 pm"", ""title"": ""GC '23 BR: Series 2UBQF"", ""url"": ""https://www.vlr.gg/273484/oddik-bright-vs-mibr-female-game-changers-2023-brazil-series-2-ubqf""}, {""date"": ""2023/09/029:00 am"", ""title"": ""GC '23 BR: Series 2Qualifier 3 \u22c5SF"", ""url"": ""https://www.vlr.gg/270036/loud-gc-vs-oddik-bright-game-changers-2023-brazil-series-2-sf""}, {""date"": ""2023/09/014:35 pm"", ""title"": ""GC '23 BR: Series 2Qualifier 3 \u22c5QF"", ""url"": ""https://www.vlr.gg/270033/mibr-female-vs-oddik-bright-game-changers-2023-brazil-series-2-qf""}, {""date"": ""2023/09/012:25 pm"", ""title"": ""GC '23 BR: Series 2Qualifier 3 \u22c5Ro16"", ""url"": ""https://www.vlr.gg/270027/oddik-bright-vs-txv-flawless-game-changers-2023-brazil-series-2-ro16""}]",,BRAZIL,"[{""team_name"": ""ODDIK Bright"", ""period"": """"}, {""team_name"": ""Keyd Stars Athenas"", ""period"": ""left in June 2021""}]",BR,"[""BR""]",0.0,3,"[""Initiator"", ""Sentinel"", ""Controller""]",211.0,1.37,0.765,0.18,0.88,132.6,"{""killjoy"": 1683, ""viper"": 1273, ""sage"": 550, ""breach"": 406, ""omen"": 256, ""cypher"": 211, ""brimstone"": 176, ""kayo"": 34, ""sova"": 21, ""skye"": 17}"
111067958377934403,SereNa1,game-changers,,,,,JP,"[""JP""]",0.0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,{}
109881375073356472,alexa1,game-changers,,,,,LATAM,"[""LATAM""]",0.0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,{}
110765795158704185,S0T0,game-changers,,,,,,"[""NA""]",0.0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,{}
110887010766887195,Hanna,game-changers,"[{""date"": ""2023/12/1512:00 pm"", ""title"": ""CG: Copa Brav\u00edssimaPL \u22c5LR2"", ""url"": ""https://www.vlr.gg/286822/monstros-fa-vs-spirit-academy-copa-brav-ssima-pl-lr2""}, {""date"": ""2023/12/142:00 pm"", ""title"": ""CG: Copa Brav\u00edssimaPL \u22c5LR1"", ""url"": ""https://www.vlr.gg/286818/monstros-fa-vs-allianz-souls-copa-brav-ssima-pl-lr1""}, {""date"": ""2023/12/1412:00 pm"", ""title"": ""CG: Copa Brav\u00edssimaPL \u22c5URo16"", ""url"": ""https://www.vlr.gg/286802/monstros-fa-vs-carameloo-copa-brav-ssima-pl-uro16""}, {""date"": ""2023/12/072:00 pm"", ""title"": ""Ta\u00e7a das Minas #7Ro16"", ""url"": ""https://www.vlr.gg/290971/poucas-palavras-vs-monstros-fa-ta-a-das-minas-7-main-event-ro16""}, {""date"": ""2023/12/062:00 pm"", ""title"": ""Ta\u00e7a das Minas #7Ro32"", ""url"": ""https://www.vlr.gg/290958/monstros-fa-vs-saqueadoras-ta-a-das-minas-7-main-event-ro32""}]",,BRAZIL,"[{""team_name"": ""MONSTROS FA"", ""period"": """"}, {""team_name"": ""Optix Fem"", ""period"": ""joined in August 2023""}, {""team_name"": ""bb.w7m"", ""period"": """"}, {""team_name"": ""100org"", ""period"": """"}, {""team_name"": ""mete bala, te amo"", ""period"": """"}, {""team_name"": ""Breakout"", ""period"": """"}, {""team_name"": ""NTN"", ""period"": """"}, {""team_name"": ""Seirin"", ""period"": """"}]",LATAM,"[""LATAM""]",0.0,2,"[""Sentinel"", ""Controller""]",175.4,0.86,0.5249999999999999,0.08,0.7,117.5,"{""omen"": 1011, ""viper"": 600, ""astra"": 275, ""brimstone"": 257, ""killjoy"": 124, ""harbor"": 21, ""sage"": 15, ""cypher"": 15}"
112002717066857540,maple ,game-changers,,,,,,,0.0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,{}
112127616660332250,Tok1o,game-changers,"[{""date"": ""2024/09/273:00 pm"", ""title"": ""GC 24 LAS: ClosingPlayoffs \u22c5LBF"", ""url"": ""https://www.vlr.gg/381310/9z-team-gc-vs-leviat-n-gc-game-changers-2024-latam-south-closing-lbf""}, {""date"": ""2024/09/243:00 pm"", ""title"": ""GC 24 LAS: ClosingPlayoffs \u22c5LR1"", ""url"": ""https://www.vlr.gg/381309/firepower-vs-leviat-n-gc-game-changers-2024-latam-south-closing-lr1""}, {""date"": ""2024/09/043:00 pm"", ""title"": ""GC 24 LAS: ClosingRegular Phase \u22c5W5"", ""url"": ""https://www.vlr.gg/381287/firepower-vs-leviat-n-gc-game-changers-2024-latam-south-closing-w5""}, {""date"": ""2024/08/283:00 pm"", ""title"": ""GC 24 LAS: ClosingRegular Phase \u22c5W4"", ""url"": ""https://www.vlr.gg/381284/kr-blaze-vs-leviat-n-gc-game-changers-2024-latam-south-closing-w4""}, {""date"": ""2024/08/193:00 pm"", ""title"": ""GC 24 LAS: ClosingRegular Phase \u22c5W3"", ""url"": ""https://www.vlr.gg/381278/leviat-n-gc-vs-university-war-gc-game-changers-2024-latam-south-closing-w3""}]",,ARGENTINA,"[{""team_name"": ""University War GC"", ""period"": ""left in July 2024""}, {""team_name"": ""Sdufens Social Club"", ""period"": """"}, {""team_name"": ""Looking for Org"", ""period"": """"}]",LATAM,"[""LATAM""]",0.0,4,"[""Duelist"", ""Initiator"", ""Sentinel"", ""Controller""]",299.0,1.87,0.71,0.22,0.87,199.0,"{""jett"": 725, ""raze"": 440, ""chamber"": 244, ""neon"": 212, ""sova"": 80, ""omen"": 51, ""brimstone"": 43, ""killjoy"": 23}"
112127566974254216,Showliana,game-changers,"[{""date"": ""2024/03/103:00 pm"", ""title"": ""GC 24 LATAM: KickoffSouth \u22c5GF"", ""url"": ""https://www.vlr.gg/311888/9z-team-gc-vs-kr-blaze-game-changers-2024-latam-kickoff-gf""}, {""date"": ""2024/03/062:00 pm"", ""title"": ""GC 24 LATAM: KickoffSouth \u22c5LF"", ""url"": ""https://www.vlr.gg/311902/kr-blaze-vs-university-war-gc-game-changers-2024-latam-kickoff-lf""}, {""date"": ""2024/03/042:00 pm"", ""title"": ""GC 24 LATAM: KickoffSouth \u22c5UF"", ""url"": ""https://www.vlr.gg/311887/kr-blaze-vs-9z-team-gc-game-changers-2024-latam-kickoff-uf""}, {""date"": ""2024/03/032:00 pm"", ""title"": ""GC 24 LATAM: KickoffSouth \u22c5UBSF"", ""url"": ""https://www.vlr.gg/311885/kr-blaze-vs-nekoma-team-game-changers-2024-latam-kickoff-ubsf""}, {""date"": ""2024/03/022:00 pm"", ""title"": ""GC 24 LATAM: KickoffSouth \u22c5UBQF"", ""url"": ""https://www.vlr.gg/311881/titanic-vs-kr-blaze-game-changers-2024-latam-kickoff-ubqf""}]","[{""title"": ""EG acquire Dignitas Game Changers roster"", ""time"": ""2022/08/04"", ""url"": ""https://www.vlr.gg/124934/eg-acquire-dignitas-game-changers-roster""}]",BRAZIL,"[{""team_name"": ""KR\u00dc BLAZE"", ""period"": ""March 2024 \u2013 April 2024""}, {""team_name"": ""fake da shi"", ""period"": """"}, {""team_name"": ""MEGa fake"", ""period"": """"}, {""team_name"": ""Evil Geniuses GC"", ""period"": ""August 2022 \u2013 August 2023""}, {""team_name"": ""Dignitas"", ""period"": ""August 2020 \u2013 August 2022""}]",,,0.0,3,"[""Initiator"", ""Sentinel"", ""Controller""]",210.9,1.29,0.63,0.14,0.78,142.7,"{""sova"": 3437, ""fade"": 702, ""viper"": 649, ""breach"": 668, ""skye"": 98, ""sage"": 89, ""harbor"": 65, ""killjoy"": 23, ""astra"": 23}"
112439983588634118,KHY,game-changers,"[{""date"": ""2022/09/209:00 am"", ""title"": ""GC '22 EMEA: Series IIIQualifier \u22c5R4"", ""url"": ""https://www.vlr.gg/144450/lumine-vs-ikigai-game-changers-emea-series-iii-r4""}]",,INTERNATIONAL,,,,0.0,1,"[""Initiator""]",122.0,0.5,0.345,0.11,0.58,73.3,"{""skye"": 19}"
111901586897234547,elysian,game-changers,"[{""date"": ""2022/04/019:00 pm"", ""title"": ""VCT GC APAC: Open 2Group Stage \u22c5Group I"", ""url"": ""https://www.vlr.gg/84179/five-musketeers-vs-rampage-esports-champions-tour-game-changers-asia-pacific-open-2-group-i""}, {""date"": ""2021/09/2410:00 pm"", ""title"": ""VCT GC Open Wildcard: SEAGroup C \u22c5UBQF"", ""url"": ""https://www.vlr.gg/37288/fuma-ladies-vs-kitsune-champions-tour-game-changers-sea-fsl-open-wildcard-group-c-ubqf""}, {""date"": ""2021/08/177:00 am"", ""title"": ""VCT GC Open VI: SEAGroup B \u22c5LR2"", ""url"": ""https://www.vlr.gg/32607/fuma-gaming-vs-fuma-ladies-champions-tour-game-changers-sea-fsl-open-2021-6-group-b-lr2""}, {""date"": ""2021/08/168:00 am"", ""title"": ""VCT GC Open VI: SEAGroup B \u22c5LR1"", ""url"": ""https://www.vlr.gg/32603/aureole-esports-vs-fuma-ladies-champions-tour-game-changers-sea-fsl-open-2021-6-group-b-lr1""}, {""date"": ""2021/08/166:00 am"", ""title"": ""VCT GC Open VI: SEAGroup B \u22c5URo16"", ""url"": ""https://www.vlr.gg/32595/wulf-pink-vs-fuma-ladies-champions-tour-game-changers-sea-fsl-open-2021-6-group-b-uro16""}]",,INTERNATIONAL,"[{""team_name"": ""Rampage Esports"", ""period"": """"}, {""team_name"": ""FUMA Gaming"", ""period"": """"}]",EMEA,"[""EMEA""]",0.0,3,"[""Initiator"", ""Sentinel"", ""Controller""]",165.0,0.86,0.6000000000000001,0.05,0.8,105.9,"{""sova"": 91, ""omen"": 42, ""sage"": 20}"
112748462276995216,merununthiu,game-changers,,,,,JP,"[""JP""]",0.0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,{}
106978108779235113,ml,game-changers,"[{""date"": ""2024/06/287:00 pm"", ""title"": ""TFI - Summertime Slugfest 3Group Stage \u22c5Decider (A)"", ""url"": ""https://www.vlr.gg/366379/seangares-kittens-vs-predator-x-gaming-the-funhaver-invitational-summertime-slugfest-3-decider""}, {""date"": ""2024/06/285:00 pm"", ""title"": ""TFI - Summertime Slugfest 3Group Stage \u22c5Winner's (A)"", ""url"": ""https://www.vlr.gg/366377/ions-day-care-vs-seangares-kittens-the-funhaver-invitational-summertime-slugfest-3-winners-a""}, {""date"": ""2024/06/283:00 pm"", ""title"": ""TFI - Summertime Slugfest 3Group Stage \u22c5Opening (A)"", ""url"": ""https://www.vlr.gg/366376/excane-vs-seangares-kittens-the-funhaver-invitational-summertime-slugfest-3-opening-a""}, {""date"": ""2023/12/123:00 pm"", ""title"": ""FlyQuest Trailblazer - DecemberPlayoffs \u22c5QF"", ""url"": ""https://www.vlr.gg/291533/team-starriebun-vs-team-mle-flyquest-trailblazer-tournament-december-qf""}, {""date"": ""2023/12/122:00 pm"", ""title"": ""FlyQuest Trailblazer - DecemberGroup Stage \u22c5R3"", ""url"": ""https://www.vlr.gg/291529/team-kayzie-vs-team-mle-flyquest-trailblazer-tournament-december-r3""}]","[{""title"": ""FlyQuest announces signing of former CLG Red rosters"", ""time"": ""2023/06/01"", ""url"": ""https://www.vlr.gg/220731/flyquest-announces-signing-of-former-clg-red-rosters""}, {""title"": ""NRG Esports, B8 Esports, X10 Esports - News Almost Missed April 08"", ""time"": ""2023/04/09"", ""url"": ""https://www.vlr.gg/195217/nrg-esports-b8-esports-x10-esports-news-almost-missed-april-08""}, {""title"": ""TSM, Ninjas In Pyjamas, Guild Esports - News Almost Missed Nov. 19"", ""time"": ""2022/11/19"", ""url"": ""https://www.vlr.gg/157009/tsm-ninjas-in-pyjamas-guild-esports-news-almost-missed-nov-19""}]",CANADA,"[{""team_name"": ""FlyQuest RED"", ""period"": ""June 2023 \u2013 January 2024""}, {""team_name"": ""Moist Moguls RED"", ""period"": ""April 2023 \u2013 April 2023""}, {""team_name"": ""CLG Red"", ""period"": ""February 2023 \u2013 April 2023""}, {""team_name"": ""TSM X"", ""period"": ""March 2021 \u2013 November 2022""}]",,,0.0,4,"[""Duelist"", ""Initiator"", ""Sentinel"", ""Controller""]",260.5,1.29,0.6,0.19,0.78,156.1,"{""astra"": 1277, ""omen"": 1219, ""viper"": 854, ""skye"": 746, ""jett"": 708, ""killjoy"": 479, ""raze"": 411, ""sage"": 403, ""brimstone"": 239, ""sova"": 183, ""clove"": 131, ""breach"": 104, ""harbor"": 79, ""fade"": 73, ""reyna"": 65, ""chamber"": 48, ""kayo"": 24, ""phoenix"": 20}"
106371644261920145,theo,game-changers,"[{""date"": ""2024/10/126:00 am"", ""title"": ""VCL 24 ES Rising: ConsolidationPhase 2 \u22c5R4"", ""url"": ""https://www.vlr.gg/413121/loneteam-vs-impulse-gw-challengers-2024-spain-rising-consolidation-phase-2-r4""}, {""date"": ""2024/10/116:00 am"", ""title"": ""VCL 24 ES Rising: ConsolidationPhase 2 \u22c5R3"", ""url"": ""https://www.vlr.gg/412730/impulse-gw-vs-falke-esports-challengers-2024-spain-rising-consolidation-phase-2-r3""}, {""date"": ""2024/10/1011:00 am"", ""title"": ""VCL 24 ES Rising: ConsolidationPhase 2 \u22c5R2"", ""url"": ""https://www.vlr.gg/412079/impulse-gw-vs-lotus-knights-challengers-2024-spain-rising-consolidation-phase-2-r2""}, {""date"": ""2024/10/0910:00 am"", ""title"": ""VCL 24 ES Rising: ConsolidationPhase 2 \u22c5R1"", ""url"": ""https://www.vlr.gg/411674/impulse-gw-vs-szk-esports-challengers-2024-spain-rising-consolidation-phase-2-r1""}, {""date"": ""2024/07/024:00 pm"", ""title"": ""GC 24 BR: Series 2Open Qualifier 2 \u22c5Ro16"", ""url"": ""https://www.vlr.gg/374549/team-leveling-vs-4-aposentadas-1-n-o-game-changers-2024-brazil-series-2-ro16""}]",,URUGUAY,"[{""team_name"": ""TropiCaos GC"", ""period"": ""joined in July 2022""}, {""team_name"": ""Stars Horizon"", ""period"": ""left in March 2022""}, {""team_name"": ""Stars Horizon V\u00eanus"", ""period"": """"}, {""team_name"": ""Team Vikings Female"", ""period"": ""November 2020 \u2013 April 2021""}]",,,0.0,4,"[""Duelist"", ""Initiator"", ""Sentinel"", ""Controller""]",292.5,1.44,0.63,0.32,0.81,191.6,"{""jett"": 231, ""kayo"": 211, ""gekko"": 172, ""raze"": 171, ""skye"": 174, ""fade"": 153, ""viper"": 42, ""yoru"": 40, ""harbor"": 32, ""chamber"": 22, ""sova"": 20, ""killjoy"": 15}"
107115970367102764,Svar0g,game-changers,,,,,,,0.0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,{}
107282803163705736,Nutty0,game-changers,,,,,,,0.0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,{}
106978036383020594,Caroline,game-changers,"[{""date"": ""2022/01/2512:15 pm"", ""title"": ""GC '22 EMEA: Series IQualifier \u22c5R6"", ""url"": ""https://www.vlr.gg/66734/lavender-vs-potato-aim-game-changers-emea-series-i-qualifier-r6""}, {""date"": ""2022/01/2510:40 am"", ""title"": ""GC '22 EMEA: Series IQualifier \u22c5R5"", ""url"": ""https://www.vlr.gg/66696/team-rippers-female-vs-lavender-game-changers-emea-series-i-qualifier-r5""}, {""date"": ""2022/01/259:00 am"", ""title"": ""GC '22 EMEA: Series IQualifier \u22c5R4"", ""url"": ""https://www.vlr.gg/66466/team-focus-vs-lavender-game-changers-emea-series-i-qualifier-r4""}, {""date"": ""2022/01/2412:30 pm"", ""title"": ""GC '22 EMEA: Series IQualifier \u22c5R3"", ""url"": ""https://www.vlr.gg/66386/lavender-vs-pepe-e-sports-game-changers-emea-series-i-qualifier-r3""}, {""date"": ""2022/01/2410:30 am"", ""title"": ""GC '22 EMEA: Series IQualifier \u22c5R2"", ""url"": ""https://www.vlr.gg/66330/lavender-vs-glitch-moon-game-changers-emea-series-i-qualifier-r2""}]",,POLAND,,,,0.0,2,"[""Duelist"", ""Initiator""]",270.0,1.32,0.5,0.2,0.74,180.4,"{""jett"": 47, ""kayo"": 46, ""reyna"": 41}"
106371640678935947,Moonnnn,game-changers,,,,,,,0.0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,{}
107025878991670512,Heli,game-changers,"[{""date"": ""2022/04/2612:00 pm"", ""title"": ""GC '22 EMEA: Series IIQualifier \u22c5R6"", ""url"": ""https://www.vlr.gg/94761/noahs-ark-vs-pleiades-game-changers-emea-series-ii-r6""}, {""date"": ""2022/04/2610:30 am"", ""title"": ""GC '22 EMEA: Series IIQualifier \u22c5R5"", ""url"": ""https://www.vlr.gg/94709/noahs-ark-vs-qlash-u-sync-game-changers-emea-series-ii-r5""}, {""date"": ""2022/04/269:00 am"", ""title"": ""GC '22 EMEA: Series IIQualifier \u22c5R4"", ""url"": ""https://www.vlr.gg/94623/noahs-ark-vs-ignite-violet-game-changers-emea-series-ii-r4""}, {""date"": ""2022/04/2512:00 pm"", ""title"": ""GC '22 EMEA: Series IIQualifier \u22c5R3"", ""url"": ""https://www.vlr.gg/94568/supermassive-blaze-female-vs-noahs-ark-game-changers-emea-series-ii-r3""}, {""date"": ""2022/04/2510:30 am"", ""title"": ""GC '22 EMEA: Series IIQualifier \u22c5R2"", ""url"": ""https://www.vlr.gg/94505/noahs-ark-vs-g2-gozen-game-changers-emea-series-ii-r2""}]",,TURKEY,"[{""team_name"": ""Valstars Gaming Female"", ""period"": ""September 2021 \u2013 October 2021""}, {""team_name"": ""Valstars Gaming Female"", ""period"": """"}]",,,0.0,3,"[""Initiator"", ""Sentinel"", ""Controller""]",233.3,1.48,0.5900000000000001,0.09,0.8,150.3,"{""sova"": 311, ""sage"": 145, ""chamber"": 66, ""breach"": 37, ""brimstone"": 36, ""cypher"": 17}"
106977988003231265,FoMiNiL,game-changers,"[{""date"": ""2023/09/136:00 pm"", ""title"": ""Sakura Cup: SeptemberPlayoffs \u22c5Ro16"", ""url"": ""https://www.vlr.gg/273658/kales-kittens-vs-gosu-sakura-cup-september-ro16""}, {""date"": ""2023/09/135:00 pm"", ""title"": ""Sakura Cup: SeptemberGroup Stage \u22c5R5"", ""url"": ""https://www.vlr.gg/273652/kales-kittens-vs-invicta-sakura-cup-september-r5""}, {""date"": ""2023/09/132:00 pm"", ""title"": ""Sakura Cup: SeptemberGroup Stage \u22c5R2"", ""url"": ""https://www.vlr.gg/273615/girlbosses-vs-kales-kittens-sakura-cup-september-r2""}, {""date"": ""2023/09/131:00 pm"", ""title"": ""Sakura Cup: SeptemberGroup Stage \u22c5R1"", ""url"": ""https://www.vlr.gg/273502/kales-kittens-vs-cheese-pizza-sakura-cup-september-r1""}, {""date"": ""2022/09/182:00 pm"", ""title"": ""Super Girl Gamer Pro - Summer 2022: ChampionshipsCo-Ed Tournament \u22c5GF"", ""url"": ""https://www.vlr.gg/149028/roses-vs-team-mystic-venus-super-girl-gamer-pro-summer-2022-championships-co-ed-tournament-gf""}]",,INTERNATIONAL,"[{""team_name"": ""NMG White"", ""period"": """"}]",,,0.0,3,"[""Duelist"", ""Initiator"", ""Controller""]",224.7,1.03,0.69,0.22,0.77,143.4,"{""sova"": 222, ""brimstone"": 177, ""omen"": 132, ""kayo"": 83, ""reyna"": 76, ""yoru"": 66, ""breach"": 61, ""fade"": 57, ""phoenix"": 37, ""viper"": 37, ""skye"": 16}"
107691452607861259,mei,game-changers,"[{""date"": ""2024/01/278:00 am"", ""title"": ""GC 24 EMEA: KickoffOpen Qualifier \u22c5Ro128"", ""url"": ""https://www.vlr.gg/297614/shaheen-phoenix-vs-better-e-sport-game-changers-2024-emea-kickoff-ro128""}]",,INTERNATIONAL,,,,0.0,1,"[""Initiator""]",174.5,0.81,0.43,0.09,0.6,130.7,"{""sova"": 43}"
108449805314714113,fnh,game-changers,,,,,,,0.0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,{}
108939738965153328,qibao,game-changers,"[{""date"": ""2022/09/235:15 am"", ""title"": ""Summer Gauntlet InvitationalPlayoffs \u22c5LR1"", ""url"": ""https://www.vlr.gg/145864/bubble-girls-vs-lady-killer-summer-gauntlet-valorant-invitational-lr1""}, {""date"": ""2022/09/213:00 am"", ""title"": ""Summer Gauntlet InvitationalPlayoffs \u22c5UBQF"", ""url"": ""https://www.vlr.gg/143782/bubble-girls-vs-normal-player-gaming-summer-gauntlet-valorant-invitational-ubqf""}]",,CHINA,"[{""team_name"": ""Bubble Girls"", ""period"": """"}]",,,0.0,1,"[""Duelist""]",311.0,1.26,0.52,0.35,0.8,205.2,"{""raze"": 46, ""jett"": 34, ""neon"": 19}"
108490309173404366,quiNTbia,game-changers,"[{""date"": ""2023/03/189:00 am"", ""title"": ""Kabum! Super StarsSF"", ""url"": ""https://www.vlr.gg/186237/100org-vs-meraki-kabum-super-stars-sf""}, {""date"": ""2023/03/173:00 pm"", ""title"": ""Kabum! Super StarsQF"", ""url"": ""https://www.vlr.gg/186233/100org-vs-before-kabum-super-stars-qf""}, {""date"": ""2023/02/284:00 pm"", ""title"": ""GC '23 BR: Series 1Qualifier 3 \u22c5Ro16"", ""url"": ""https://www.vlr.gg/167896/100org-vs-mibr-female-game-changers-2023-brazil-series-1-qualifier-3-ro16""}, {""date"": ""2023/02/281:00 pm"", ""title"": ""GC '23 BR: Series 1Qualifier 3 \u22c5Ro32"", ""url"": ""https://www.vlr.gg/168691/100org-vs-juju-e-amigas-game-changers-2023-brazil-series-1-qualifier-3-ro32""}, {""date"": ""2023/02/0510:00 am"", ""title"": ""GC '23 BR: Series 1Qualifier 2 \u22c5Ro16"", ""url"": ""https://www.vlr.gg/167881/100org-vs-bb-w7m-game-changers-2023-brazil-series-1-qualifier-2-ro16""}]",,BRAZIL,"[{""team_name"": ""100org"", ""period"": """"}, {""team_name"": ""Black Dragons FEM"", ""period"": ""Inactive from November 2022""}, {""team_name"": ""Cleiteam"", ""period"": ""left in September 2022""}, {""team_name"": ""Gamelanders Purple"", ""period"": """"}, {""team_name"": ""LUSA Red"", ""period"": ""joined in March 2022""}, {""team_name"": ""TRY eSports Fem"", ""period"": """"}, {""team_name"": ""Imperium e-Sports"", ""period"": ""joined in June 2021""}, {""team_name"": ""Nyx"", ""period"": """"}]",,,0.0,3,"[""Initiator"", ""Sentinel"", ""Controller""]",223.0,1.06,0.5349999999999999,0.11,0.7,138.0,"{""sova"": 816, ""breach"": 461, ""fade"": 275, ""kayo"": 119, ""skye"": 81, ""sage"": 42, ""astra"": 36}"
